"EventID";"Filename";"Index_In_File";"X";"Y"
"155045";"Snail5_Ice_14_Nuc_processed";"2784";"-1520.2998";"1545.4188"
"29146";"Snail1_Phago_16_Nuc_processed";"183";"4647.613";"-7699.9995"
"4510";"Snail1_EDTA_22_Nuc_processed";"4510";"-2568.7844";"-6700.842"
"66389";"Snail2_NoBact_4_Nuc_processed";"8770";"3036.4636";"8783.583"
"10272";"Snail1_Ice_10_Nuc_processed";"672";"-3017.996";"3771.5671"
"99372";"Snail3_NoBact_5_Nuc_processed";"4773";"7298.667";"2017.6694"
"5417";"Snail1_EDTA_22_Nuc_processed";"5417";"-3242.4038";"2097.21"
"72744";"Snail2_Phago_17_Nuc_processed";"5504";"6916.3936";"-6600.4375"
"13470";"Snail1_Ice_10_Nuc_processed";"3870";"-2766.5134";"3637.9316"
"49086";"Snail2_Ice_11_Nuc_processed";"697";"5271.432";"-6728.043"
"12156";"Snail1_Ice_10_Nuc_processed";"2556";"-2276.9119";"-24436.2"
"126793";"Snail4_NoBact_6_Nuc_processed";"4012";"-4935.809";"5568.406"
"62116";"Snail2_NoBact_4_Nuc_processed";"4497";"-2517.6587";"-30680.045"
"128565";"Snail4_NoBact_6_Nuc_processed";"5784";"3075.2737";"8268.563"
"60898";"Snail2_NoBact_4_Nuc_processed";"3279";"5068.6455";"8477.911"
"126182";"Snail4_NoBact_6_Nuc_processed";"3401";"7050.693";"-4317.529"
"147315";"Snail5_EDTA_26_Nuc_processed";"4781";"-3223.4429";"11845.113"
"37791";"Snail1_Phago_16_Nuc_processed";"8828";"-6273.3667";"-2923.1846"
"117351";"Snail4_Ice_13_Nuc_processed";"3937";"3445.7393";"-703.08014"
"55314";"Snail2_Ice_11_Nuc_processed";"6925";"3013.1414";"3928.3877"
"109949";"Snail4_EDTA_25_Nuc_processed";"6421";"-314.6758";"-4.0569205"
"116931";"Snail4_Ice_13_Nuc_processed";"3517";"916.5428";"5228.1504"
"66257";"Snail2_NoBact_4_Nuc_processed";"8638";"-2917.212";"-30816.654"
"4333";"Snail1_EDTA_22_Nuc_processed";"4333";"7446.729";"-6953.1597"
"74655";"Snail2_Phago_17_Nuc_processed";"7415";"-455.6018";"-11.65608"
"165749";"Snail5_NoBact_7_Nuc_processed";"3797";"5977.891";"-1017.66296"
"66776";"Snail2_NoBact_4_Nuc_processed";"9157";"-2470.3062";"-30802.074"
"100440";"Snail3_NoBact_5_Nuc_processed";"5841";"-2191.8208";"-712.3189"
"155463";"Snail5_Ice_14_Nuc_processed";"3202";"4068.9658";"8669.808"
"162417";"Snail5_NoBact_7_Nuc_processed";"465";"6757.509";"3682.9255"
"176834";"Snail5_Phago_20_Nuc_processed";"4920";"-2019.8243";"-29440.703"
"29684";"Snail1_Phago_16_Nuc_processed";"721";"-2063.7659";"-4966.8916"
"15920";"Snail1_Ice_10_Nuc_processed";"6320";"7177.8223";"-4802.426"
"6906";"Snail1_EDTA_22_Nuc_processed";"6906";"3785.025";"-10460.436"
"76075";"Snail2_Phago_17_Nuc_processed";"8835";"-784.7886";"8435.637"
"78600";"Snail3_EDTA_24_Nuc_processed";"1811";"-2957.293";"-29645.36"
"123639";"Snail4_NoBact_6_Nuc_processed";"858";"6948.3477";"-4599.964"
"155696";"Snail5_Ice_14_Nuc_processed";"3435";"-3049.029";"-2593.2712"
"70631";"Snail2_Phago_17_Nuc_processed";"3391";"4925.1733";"-8452.13"
"108494";"Snail4_EDTA_25_Nuc_processed";"4966";"-4409.2144";"-826.06885"
"66113";"Snail2_NoBact_4_Nuc_processed";"8494";"-5754.7544";"6132.7266"
"11767";"Snail1_Ice_10_Nuc_processed";"2167";"-3377.1523";"3979.7288"
"176225";"Snail5_Phago_20_Nuc_processed";"4311";"-2177.3564";"4130.46"
"52190";"Snail2_Ice_11_Nuc_processed";"3801";"5196.371";"-2420.4666"
"129816";"Snail4_NoBact_6_Nuc_processed";"7035";"5083.006";"7210.8213"
"120895";"Snail4_Ice_13_Nuc_processed";"7481";"-4484.525";"12001.412"
"146497";"Snail5_EDTA_26_Nuc_processed";"3963";"-3068.393";"7767.678"
"92454";"Snail3_Ice_12_Nuc_processed";"6597";"-2417.9182";"-2691.874"
"106756";"Snail4_EDTA_25_Nuc_processed";"3228";"2027.3524";"4657.9478"
"126218";"Snail4_NoBact_6_Nuc_processed";"3437";"-5407.0923";"1855.0206"
"144038";"Snail5_EDTA_26_Nuc_processed";"1504";"7354.9644";"-6687.677"
"92179";"Snail3_Ice_12_Nuc_processed";"6322";"-5940.5303";"-4297.2495"
"135313";"Snail4_Phago_19_Nuc_processed";"2746";"-2606.7144";"8191.6387"
"45281";"Snail2_EDTA_23_Nuc_processed";"6572";"5220.387";"-2877.8896"
"132792";"Snail4_Phago_19_Nuc_processed";"225";"6243.034";"-3668.3323"
"86018";"Snail3_Ice_12_Nuc_processed";"161";"4492.852";"-523.19275"
"99771";"Snail3_NoBact_5_Nuc_processed";"5172";"-9382.107";"7758.456"
"133199";"Snail4_Phago_19_Nuc_processed";"632";"-2017.0621";"-711.06946"
"40262";"Snail2_EDTA_23_Nuc_processed";"1553";"484.5821";"343.835"
"95921";"Snail3_NoBact_5_Nuc_processed";"1322";"4677.1523";"-3357.4783"
"98009";"Snail3_NoBact_5_Nuc_processed";"3410";"-3758.387";"-1457.1082"
"149019";"Snail5_EDTA_26_Nuc_processed";"6485";"3924.9321";"7006.37"
"4103";"Snail1_EDTA_22_Nuc_processed";"4103";"200.35744";"2692.7776"
"104001";"Snail4_EDTA_25_Nuc_processed";"473";"661.55914";"1784.2659"
"60776";"Snail2_NoBact_4_Nuc_processed";"3157";"477.60965";"-26201.81"
"170393";"Snail5_NoBact_7_Nuc_processed";"8441";"-9387.809";"6825.4614"
"120323";"Snail4_Ice_13_Nuc_processed";"6909";"8071.324";"-3422.736"
"8952";"Snail1_EDTA_22_Nuc_processed";"8952";"5679.7285";"-7383.4243"
"52013";"Snail2_Ice_11_Nuc_processed";"3624";"4031.5483";"7739.0107"
"152694";"Snail5_Ice_14_Nuc_processed";"433";"2210.8813";"8176.736"
"93146";"Snail3_Ice_12_Nuc_processed";"7289";"-1867.0483";"-1650.6199"
"103127";"Snail3_NoBact_5_Nuc_processed";"8528";"8832.907";"1553.7133"
"115313";"Snail4_Ice_13_Nuc_processed";"1899";"-944.4821";"8559.136"
"26984";"Snail1_NoBact_3_Nuc_processed";"7873";"-7932.658";"2580.8728"
"166962";"Snail5_NoBact_7_Nuc_processed";"5010";"3967.8857";"8676.511"
"174125";"Snail5_Phago_20_Nuc_processed";"2211";"-308.97968";"-5623.608"
"89887";"Snail3_Ice_12_Nuc_processed";"4030";"6437.6826";"-18471.186"
"21166";"Snail1_NoBact_3_Nuc_processed";"2055";"-3777.9954";"-4862.3438"
"162143";"Snail5_NoBact_7_Nuc_processed";"191";"-4415.8154";"-3532.639"
"28898";"Snail1_NoBact_3_Nuc_processed";"9787";"3972.569";"8360.301"
"177774";"Snail5_Phago_20_Nuc_processed";"5860";"300.1178";"2462.325"
"116452";"Snail4_Ice_13_Nuc_processed";"3038";"-3920.0496";"11105.081"
"23920";"Snail1_NoBact_3_Nuc_processed";"4809";"-3619.5735";"-2624.5708"
"80373";"Snail3_EDTA_24_Nuc_processed";"3584";"-3763.1057";"4286.0845"
"64157";"Snail2_NoBact_4_Nuc_processed";"6538";"-1579.2137";"-21073.24"
"102713";"Snail3_NoBact_5_Nuc_processed";"8114";"6002.7935";"-6118.117"
"32098";"Snail1_Phago_16_Nuc_processed";"3135";"-3724.3936";"-461.43964"
"137347";"Snail4_Phago_19_Nuc_processed";"4780";"-6126.6665";"-4747.5654"
"54799";"Snail2_Ice_11_Nuc_processed";"6410";"6247.0396";"-7398.7607"
"59836";"Snail2_NoBact_4_Nuc_processed";"2217";"5195.582";"-5410.997"
"123732";"Snail4_NoBact_6_Nuc_processed";"951";"-554.5853";"-23256.184"
"84230";"Snail3_EDTA_24_Nuc_processed";"7441";"-4648.2856";"9853.785"
"39607";"Snail2_EDTA_23_Nuc_processed";"898";"1107.4318";"2833.2148"
"130733";"Snail4_NoBact_6_Nuc_processed";"7952";"-3429.9958";"-534.03644"
"24658";"Snail1_NoBact_3_Nuc_processed";"5547";"-1903.0752";"-2960.6748"
"14926";"Snail1_Ice_10_Nuc_processed";"5326";"-4215.0454";"5334.889"
"101343";"Snail3_NoBact_5_Nuc_processed";"6744";"-882.6198";"-3776.6785"
"156126";"Snail5_Ice_14_Nuc_processed";"3865";"-3984.078";"4902.967"
"127820";"Snail4_NoBact_6_Nuc_processed";"5039";"6775.7163";"793.7907"
"56435";"Snail2_Ice_11_Nuc_processed";"8046";"-5577.269";"6122.3325"
"91414";"Snail3_Ice_12_Nuc_processed";"5557";"5633.5454";"-4755.2583"
"46556";"Snail2_EDTA_23_Nuc_processed";"7847";"-2815.9177";"5405.2983"
"95906";"Snail3_NoBact_5_Nuc_processed";"1307";"2522.505";"6933.524"
"170445";"Snail5_NoBact_7_Nuc_processed";"8493";"-7517.921";"4529.0835"
"69407";"Snail2_Phago_17_Nuc_processed";"2167";"-2572.342";"-34057.96"
"114137";"Snail4_Ice_13_Nuc_processed";"723";"-2274.407";"-28043.023"
"154940";"Snail5_Ice_14_Nuc_processed";"2679";"-6808.8516";"-2077.2644"
"35738";"Snail1_Phago_16_Nuc_processed";"6775";"-3362.9814";"2094.4653"
"102449";"Snail3_NoBact_5_Nuc_processed";"7850";"-2560.24";"-26062.514"
"72272";"Snail2_Phago_17_Nuc_processed";"5032";"2440.304";"6524.143"
"84144";"Snail3_EDTA_24_Nuc_processed";"7355";"737.5367";"6272.0737"
"20769";"Snail1_NoBact_3_Nuc_processed";"1658";"1141.5055";"4915.9033"
"47357";"Snail2_EDTA_23_Nuc_processed";"8648";"-2551.8123";"-29429.705"
"173702";"Snail5_Phago_20_Nuc_processed";"1788";"5575.3384";"-1504.8577"
"81863";"Snail3_EDTA_24_Nuc_processed";"5074";"4975.876";"7912.2656"
"171914";"Snail5_Phago_20_Nuc_processed";"0";"-329.9605";"4187.692"
"42547";"Snail2_EDTA_23_Nuc_processed";"3838";"-2687.498";"3955.1033"
"36640";"Snail1_Phago_16_Nuc_processed";"7677";"-807.3823";"10432.633"
"174629";"Snail5_Phago_20_Nuc_processed";"2715";"-1952.6202";"1736.9746"
"23159";"Snail1_NoBact_3_Nuc_processed";"4048";"-169.06366";"-23449.346"
"113198";"Snail4_EDTA_25_Nuc_processed";"9670";"6302.238";"-8402.021"
"88309";"Snail3_Ice_12_Nuc_processed";"2452";"6449.009";"-17412.701"
"113484";"Snail4_Ice_13_Nuc_processed";"70";"5427.0957";"7873.079"
"161208";"Snail5_Ice_14_Nuc_processed";"8947";"4894.1216";"-418.9178"
"31025";"Snail1_Phago_16_Nuc_processed";"2062";"5384.2085";"-5079.2646"
"49729";"Snail2_Ice_11_Nuc_processed";"1340";"-3340.85";"4677.423"
"72508";"Snail2_Phago_17_Nuc_processed";"5268";"-2261.4702";"2564.8179"
"29476";"Snail1_Phago_16_Nuc_processed";"513";"-3841.9705";"2796.2874"
"94744";"Snail3_NoBact_5_Nuc_processed";"145";"-2714.406";"-14671.44"
"40721";"Snail2_EDTA_23_Nuc_processed";"2012";"-3591.321";"8681.87"
"15631";"Snail1_Ice_10_Nuc_processed";"6031";"4234.924";"-6593.281"
"91982";"Snail3_Ice_12_Nuc_processed";"6125";"4628.0825";"-4751.2705"
"166792";"Snail5_NoBact_7_Nuc_processed";"4840";"-7535.5024";"-3335.2104"
"93331";"Snail3_Ice_12_Nuc_processed";"7474";"-359.94833";"1809.298"
"68696";"Snail2_Phago_17_Nuc_processed";"1456";"980.68524";"3511.3008"
"46748";"Snail2_EDTA_23_Nuc_processed";"8039";"3137.1501";"-731.75366"
"84626";"Snail3_EDTA_24_Nuc_processed";"7837";"5517.7783";"8565.263"
"84269";"Snail3_EDTA_24_Nuc_processed";"7480";"-2375.8965";"-3425.5105"
"102757";"Snail3_NoBact_5_Nuc_processed";"8158";"5758.143";"-1937.7003"
"13782";"Snail1_Ice_10_Nuc_processed";"4182";"-7705.3647";"5474.715"
"181662";"Snail5_Phago_20_Nuc_processed";"9748";"-4023.5112";"-8145.2515"
"147424";"Snail5_EDTA_26_Nuc_processed";"4890";"7789.981";"-4066.1597"
"54422";"Snail2_Ice_11_Nuc_processed";"6033";"8292.103";"-4085.66"
"23518";"Snail1_NoBact_3_Nuc_processed";"4407";"-847.0344";"-23226.447"
"125755";"Snail4_NoBact_6_Nuc_processed";"2974";"3350.9868";"6140.575"
"58890";"Snail2_NoBact_4_Nuc_processed";"1271";"-8605.979";"6524.4443"
"127412";"Snail4_NoBact_6_Nuc_processed";"4631";"-2543.5813";"6668.5835"
"73785";"Snail2_Phago_17_Nuc_processed";"6545";"-3232.3398";"8444.889"
"164455";"Snail5_NoBact_7_Nuc_processed";"2503";"-4086.5603";"10708.549"
"49134";"Snail2_Ice_11_Nuc_processed";"745";"-4665.5845";"4833.125"
"146896";"Snail5_EDTA_26_Nuc_processed";"4362";"-197.28278";"1215.3481"
"50927";"Snail2_Ice_11_Nuc_processed";"2538";"-545.821";"2319.5598"
"131476";"Snail4_NoBact_6_Nuc_processed";"8695";"-5301.321";"10214.461"
"61367";"Snail2_NoBact_4_Nuc_processed";"3748";"-2044.4697";"-25928.252"
"154712";"Snail5_Ice_14_Nuc_processed";"2451";"6251.4883";"-6451.9487"
"148614";"Snail5_EDTA_26_Nuc_processed";"6080";"5342.201";"7824.0166"
"121001";"Snail4_Ice_13_Nuc_processed";"7587";"897.9391";"3582.638"
"108524";"Snail4_EDTA_25_Nuc_processed";"4996";"-3167.559";"-3258.362"
"95631";"Snail3_NoBact_5_Nuc_processed";"1032";"7365.6606";"725.0591"
"154879";"Snail5_Ice_14_Nuc_processed";"2618";"-677.77106";"-22268.424"
"30474";"Snail1_Phago_16_Nuc_processed";"1511";"4617.571";"-3696.8926"
"68958";"Snail2_Phago_17_Nuc_processed";"1718";"148.32166";"-1056.1523"
"155164";"Snail5_Ice_14_Nuc_processed";"2903";"-715.036";"4653.667"
"8739";"Snail1_EDTA_22_Nuc_processed";"8739";"-1071.4591";"4143.273"
"68097";"Snail2_Phago_17_Nuc_processed";"857";"6921.0845";"-6644.6675"
"16223";"Snail1_Ice_10_Nuc_processed";"6623";"-1381.2239";"2185.8503"
"132985";"Snail4_Phago_19_Nuc_processed";"418";"3845.1272";"-4285.1914"
"165258";"Snail5_NoBact_7_Nuc_processed";"3306";"-391.7442";"-23302.57"
"87191";"Snail3_Ice_12_Nuc_processed";"1334";"-112.16148";"4362.9023"
"174148";"Snail5_Phago_20_Nuc_processed";"2234";"7003.119";"-6138.956"
"130659";"Snail4_NoBact_6_Nuc_processed";"7878";"8081.1865";"2346.8608"
"103009";"Snail3_NoBact_5_Nuc_processed";"8410";"4727.591";"4592.278"
"73783";"Snail2_Phago_17_Nuc_processed";"6543";"7175.1245";"-2637.6838"
"51458";"Snail2_Ice_11_Nuc_processed";"3069";"5227.9116";"7408.6763"
"179389";"Snail5_Phago_20_Nuc_processed";"7475";"5678.0483";"-17712.83"
"160427";"Snail5_Ice_14_Nuc_processed";"8166";"4243.8516";"8211.789"
"35020";"Snail1_Phago_16_Nuc_processed";"6057";"-4201.3115";"8426.958"
"151279";"Snail5_EDTA_26_Nuc_processed";"8745";"-2311.0312";"-2664.7068"
"18721";"Snail1_Ice_10_Nuc_processed";"9121";"-2049.9016";"-4087.4453"
"126528";"Snail4_NoBact_6_Nuc_processed";"3747";"-5770.657";"-2450.607"
"132445";"Snail4_NoBact_6_Nuc_processed";"9664";"760.0195";"5881.459"
"66790";"Snail2_NoBact_4_Nuc_processed";"9171";"1706.7222";"7492.6807"
"160840";"Snail5_Ice_14_Nuc_processed";"8579";"-4473.8555";"4374.2183"
"125364";"Snail4_NoBact_6_Nuc_processed";"2583";"3610.885";"7967.4365"
"153532";"Snail5_Ice_14_Nuc_processed";"1271";"-4354.364";"-2812.181"
"62290";"Snail2_NoBact_4_Nuc_processed";"4671";"-596.7701";"142.17068"
"71465";"Snail2_Phago_17_Nuc_processed";"4225";"-2754.6704";"4588.9995"
"142074";"Snail4_Phago_19_Nuc_processed";"9507";"-4589.927";"-7930.2554"
"70587";"Snail2_Phago_17_Nuc_processed";"3347";"5221.1553";"-4330.9146"
"113173";"Snail4_EDTA_25_Nuc_processed";"9645";"-443.6384";"-952.4098"
"124681";"Snail4_NoBact_6_Nuc_processed";"1900";"-5198.692";"6636.281"
"59587";"Snail2_NoBact_4_Nuc_processed";"1968";"-8961.761";"7613.8735"
"67026";"Snail2_NoBact_4_Nuc_processed";"9407";"-4274.374";"-538.8452"
"25079";"Snail1_NoBact_3_Nuc_processed";"5968";"-2921.4888";"155.23502"
"55426";"Snail2_Ice_11_Nuc_processed";"7037";"-70.471016";"-751.6334"
"180967";"Snail5_Phago_20_Nuc_processed";"9053";"3447.904";"4343.305"
"128122";"Snail4_NoBact_6_Nuc_processed";"5341";"-564.2354";"-4692.3555"
"28856";"Snail1_NoBact_3_Nuc_processed";"9745";"8.141734";"-24820.285"
"21113";"Snail1_NoBact_3_Nuc_processed";"2002";"-6628.5957";"-3692.8596"
"95736";"Snail3_NoBact_5_Nuc_processed";"1137";"-4031.2126";"5355.5776"
"77859";"Snail3_EDTA_24_Nuc_processed";"1070";"-3095.134";"7755.5913"
"95481";"Snail3_NoBact_5_Nuc_processed";"882";"4515.5625";"6931.4834"
"176530";"Snail5_Phago_20_Nuc_processed";"4616";"1301.4635";"5754.4824"
"151349";"Snail5_EDTA_26_Nuc_processed";"8815";"-701.41144";"-4235.927"
"90899";"Snail3_Ice_12_Nuc_processed";"5042";"4540.0366";"-155.89912"
"82076";"Snail3_EDTA_24_Nuc_processed";"5287";"2230.5989";"1642.9535"
"31777";"Snail1_Phago_16_Nuc_processed";"2814";"-441.7308";"235.1391"
"75871";"Snail2_Phago_17_Nuc_processed";"8631";"-120.00448";"-23361.363"
"131838";"Snail4_NoBact_6_Nuc_processed";"9057";"-3917.7131";"10691.026"
"163703";"Snail5_NoBact_7_Nuc_processed";"1751";"-7513.336";"-3669.2554"
"6612";"Snail1_EDTA_22_Nuc_processed";"6612";"1849.415";"4369.5225"
"126678";"Snail4_NoBact_6_Nuc_processed";"3897";"-5345.669";"7998.293"
"72428";"Snail2_Phago_17_Nuc_processed";"5188";"-1997.921";"-20593.412"
"155730";"Snail5_Ice_14_Nuc_processed";"3469";"-3745.2603";"-2723.6301"
"7854";"Snail1_EDTA_22_Nuc_processed";"7854";"7874.3853";"780.4507"
"153885";"Snail5_Ice_14_Nuc_processed";"1624";"8597.153";"4772.485"
"45760";"Snail2_EDTA_23_Nuc_processed";"7051";"-3058.3137";"-1400.655"
"42511";"Snail2_EDTA_23_Nuc_processed";"3802";"2494.325";"60.632595"
"22026";"Snail1_NoBact_3_Nuc_processed";"2915";"-4549.298";"6637.227"
"20007";"Snail1_NoBact_3_Nuc_processed";"896";"-3952.4502";"385.24637"
"93611";"Snail3_Ice_12_Nuc_processed";"7754";"-4232.138";"4944.415"
"88564";"Snail3_Ice_12_Nuc_processed";"2707";"3106.5803";"6064.36"
"33641";"Snail1_Phago_16_Nuc_processed";"4678";"-4437.7266";"-2033.5527"
"90290";"Snail3_Ice_12_Nuc_processed";"4433";"-950.9028";"-2873.5896"
"163654";"Snail5_NoBact_7_Nuc_processed";"1702";"928.93774";"2664.8794"
"24699";"Snail1_NoBact_3_Nuc_processed";"5588";"-781.7445";"2855.319"
"153957";"Snail5_Ice_14_Nuc_processed";"1696";"4673.5566";"-9752.444"
"37908";"Snail1_Phago_16_Nuc_processed";"8945";"-2933.6123";"7108.0654"
"120124";"Snail4_Ice_13_Nuc_processed";"6710";"-2061.1553";"3388.8113"
"144741";"Snail5_EDTA_26_Nuc_processed";"2207";"2232.5728";"-452.0187"
"75708";"Snail2_Phago_17_Nuc_processed";"8468";"-1641.6208";"8681.916"
"60927";"Snail2_NoBact_4_Nuc_processed";"3308";"-4221.4106";"-952.1743"
"95913";"Snail3_NoBact_5_Nuc_processed";"1314";"5139.424";"-7905.4165"
"34712";"Snail1_Phago_16_Nuc_processed";"5749";"4760.0146";"8171.4995"
"148630";"Snail5_EDTA_26_Nuc_processed";"6096";"1536.2926";"5771.4937"
"138969";"Snail4_Phago_19_Nuc_processed";"6402";"-699.1017";"3133.7986"
"62249";"Snail2_NoBact_4_Nuc_processed";"4630";"-8057.964";"5615.2065"
"75153";"Snail2_Phago_17_Nuc_processed";"7913";"530.7311";"1891.319"
"14143";"Snail1_Ice_10_Nuc_processed";"4543";"-1560.5312";"9959.086"
"164432";"Snail5_NoBact_7_Nuc_processed";"2480";"2867.1924";"7761.2617"
"162099";"Snail5_NoBact_7_Nuc_processed";"147";"-3918.171";"4661.0366"
"70728";"Snail2_Phago_17_Nuc_processed";"3488";"-108.27991";"-21628.615"
"122846";"Snail4_NoBact_6_Nuc_processed";"65";"4445.337";"7584.282"
"97503";"Snail3_NoBact_5_Nuc_processed";"2904";"-2447.3499";"-4230.6904"
"175411";"Snail5_Phago_20_Nuc_processed";"3497";"2008.6046";"3399.5488"
"45341";"Snail2_EDTA_23_Nuc_processed";"6632";"2163.5222";"2766.214"
"108073";"Snail4_EDTA_25_Nuc_processed";"4545";"1886.5621";"2916.1995"
"173093";"Snail5_Phago_20_Nuc_processed";"1179";"3090.3352";"3633.1184"
"5938";"Snail1_EDTA_22_Nuc_processed";"5938";"8551.008";"4234.0586"
"172561";"Snail5_Phago_20_Nuc_processed";"647";"-1822.5608";"-27891.83"
"3716";"Snail1_EDTA_22_Nuc_processed";"3716";"-2457.6323";"-28551.242"
"32657";"Snail1_Phago_16_Nuc_processed";"3694";"-2122.6375";"-2502.9807"
"82022";"Snail3_EDTA_24_Nuc_processed";"5233";"-1408.8419";"5760.3154"
"179454";"Snail5_Phago_20_Nuc_processed";"7540";"-3860.929";"-1720.7235"
"97042";"Snail3_NoBact_5_Nuc_processed";"2443";"3483.6426";"6050.3877"
"103199";"Snail3_NoBact_5_Nuc_processed";"8600";"-4306.6504";"-248.86494"
"5491";"Snail1_EDTA_22_Nuc_processed";"5491";"6406.3096";"-5054.233"
"162980";"Snail5_NoBact_7_Nuc_processed";"1028";"-6411.7534";"-3222.5537"
"164192";"Snail5_NoBact_7_Nuc_processed";"2240";"6911.6504";"1364.965"
"35914";"Snail1_Phago_16_Nuc_processed";"6951";"55.18957";"-2495.4348"
"153707";"Snail5_Ice_14_Nuc_processed";"1446";"-1874.9454";"-5209.054"
"35719";"Snail1_Phago_16_Nuc_processed";"6756";"8006.741";"3440.9395"
"92263";"Snail3_Ice_12_Nuc_processed";"6406";"-3996.3066";"7993.623"
"19131";"Snail1_NoBact_3_Nuc_processed";"20";"3184.5059";"6690.6934"
"102720";"Snail3_NoBact_5_Nuc_processed";"8121";"-452.80066";"-22295.82"
"110298";"Snail4_EDTA_25_Nuc_processed";"6770";"4210.582";"-10055.715"
"94628";"Snail3_NoBact_5_Nuc_processed";"29";"-5459.215";"-1695.1959"
"90408";"Snail3_Ice_12_Nuc_processed";"4551";"4347.448";"6413.081"
"102301";"Snail3_NoBact_5_Nuc_processed";"7702";"-930.67395";"-1008.87933"
"5205";"Snail1_EDTA_22_Nuc_processed";"5205";"1953.0321";"2387.782"
"127867";"Snail4_NoBact_6_Nuc_processed";"5086";"-7009.8574";"3959.6238"
"129601";"Snail4_NoBact_6_Nuc_processed";"6820";"-5830.9443";"4319.4644"
"135931";"Snail4_Phago_19_Nuc_processed";"3364";"-172.73149";"7825.97"
"74774";"Snail2_Phago_17_Nuc_processed";"7534";"-2264.3657";"-29692.373"
"83074";"Snail3_EDTA_24_Nuc_processed";"6285";"907.4432";"3077.9216"
"136931";"Snail4_Phago_19_Nuc_processed";"4364";"2870.0754";"6475.184"
"26286";"Snail1_NoBact_3_Nuc_processed";"7175";"3778.2368";"6152.65"
"128355";"Snail4_NoBact_6_Nuc_processed";"5574";"-3318.246";"-3692.7568"
"176966";"Snail5_Phago_20_Nuc_processed";"5052";"-1050.5455";"7322.074"
"166124";"Snail5_NoBact_7_Nuc_processed";"4172";"6977.7124";"-5833.724"
"37390";"Snail1_Phago_16_Nuc_processed";"8427";"582.8103";"5536.797"
"160472";"Snail5_Ice_14_Nuc_processed";"8211";"5426.4307";"-2234.9756"
"178083";"Snail5_Phago_20_Nuc_processed";"6169";"-2664.2007";"9995.021"
"7757";"Snail1_EDTA_22_Nuc_processed";"7757";"-2272.6638";"1617.7839"
"32765";"Snail1_Phago_16_Nuc_processed";"3802";"-1036.7788";"9532.861"
"25751";"Snail1_NoBact_3_Nuc_processed";"6640";"3874.6155";"8033.0625"
"106849";"Snail4_EDTA_25_Nuc_processed";"3321";"7268.4995";"-6463.655"
"167179";"Snail5_NoBact_7_Nuc_processed";"5227";"8708.619";"3521.0994"
"71240";"Snail2_Phago_17_Nuc_processed";"4000";"20.783514";"-3234.2986"
"100782";"Snail3_NoBact_5_Nuc_processed";"6183";"-1807.6683";"4755.7603"
"71921";"Snail2_Phago_17_Nuc_processed";"4681";"-3244.7585";"5739.9814"
"20820";"Snail1_NoBact_3_Nuc_processed";"1709";"-1471.4662";"-20959.59"
"80217";"Snail3_EDTA_24_Nuc_processed";"3428";"9205.909";"2467.3362"
"13939";"Snail1_Ice_10_Nuc_processed";"4339";"4536.6914";"-6934.672"
"150915";"Snail5_EDTA_26_Nuc_processed";"8381";"-2402.4058";"-9427.943"
"26276";"Snail1_NoBact_3_Nuc_processed";"7165";"4054.4922";"6880.683"
"102324";"Snail3_NoBact_5_Nuc_processed";"7725";"-5495.067";"-2651.7727"
"113498";"Snail4_Ice_13_Nuc_processed";"84";"-4846.798";"4382.316"
"162149";"Snail5_NoBact_7_Nuc_processed";"197";"-1884.0243";"-3433.4937"
"106866";"Snail4_EDTA_25_Nuc_processed";"3338";"-2334.8306";"2486.5647"
"132143";"Snail4_NoBact_6_Nuc_processed";"9362";"6544.906";"413.45734"
"39448";"Snail2_EDTA_23_Nuc_processed";"739";"-2777.3857";"5309.6206"
"78444";"Snail3_EDTA_24_Nuc_processed";"1655";"-3343.7107";"5323.387"
"101847";"Snail3_NoBact_5_Nuc_processed";"7248";"-4883.7144";"10577.883"
"91014";"Snail3_Ice_12_Nuc_processed";"5157";"-1373.1653";"10442.277"
"130508";"Snail4_NoBact_6_Nuc_processed";"7727";"-500.0421";"2657.623"
"95018";"Snail3_NoBact_5_Nuc_processed";"419";"-3583.0872";"7704.8115"
"128379";"Snail4_NoBact_6_Nuc_processed";"5598";"3987.0278";"7216.4673"
"61077";"Snail2_NoBact_4_Nuc_processed";"3458";"-7183.525";"4348.326"
"60938";"Snail2_NoBact_4_Nuc_processed";"3319";"-2237.6824";"6599.555"
"142092";"Snail4_Phago_19_Nuc_processed";"9525";"-106.25052";"4802.722"
"98059";"Snail3_NoBact_5_Nuc_processed";"3460";"-3274.6548";"8313.078"
"179841";"Snail5_Phago_20_Nuc_processed";"7927";"-5345.981";"4192.074"
"61779";"Snail2_NoBact_4_Nuc_processed";"4160";"-3903.9067";"-1793.8472"
"71894";"Snail2_Phago_17_Nuc_processed";"4654";"6989.6694";"-5413.934"
"141761";"Snail4_Phago_19_Nuc_processed";"9194";"-4422.47";"5710.4946"
"173419";"Snail5_Phago_20_Nuc_processed";"1505";"-149.16426";"-21420.055"
"132093";"Snail4_NoBact_6_Nuc_processed";"9312";"3977.8728";"8556.534"
"129442";"Snail4_NoBact_6_Nuc_processed";"6661";"-8234.837";"6037.3247"
"61276";"Snail2_NoBact_4_Nuc_processed";"3657";"-1236.9377";"-21314.783"
"151535";"Snail5_EDTA_26_Nuc_processed";"9001";"2983.5962";"-991.1213"
