Cluster,Term,Count,:Area_Intensity_DHR,:Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch02,:Bright.Detail.Intensity.R3_AdaptiveErode_BF_Ch11,:Circularity_AdaptiveErode_BF,:Circularity_Morphology_DNA,:Contrast_AdaptiveErode_BF_Ch01,:Contrast_AdaptiveErode_BF_Ch06,:Diameter_AdaptiveErode_BF,:H.Energy.Mean_AdaptiveErode_BF_Ch01_5,:H.Energy.Mean_Intensity_DHR_Ch07_5,:H.Energy.Mean_Morphology_DNA_Ch11_5,:H.Entropy.Mean_AdaptiveErode_BF_Ch01_5,:H.Entropy.Mean_Intensity_Bac_Ch07_5,:H.Entropy.Mean_Morphology_DNA_Ch11_5,:Intensity_AdaptiveErode_BF_Ch02,:Intensity_AdaptiveErode_BF_Ch06,:Intensity_AdaptiveErode_BF_Ch07,:Intensity_AdaptiveErode_BF_Ch11,:Lobe.Count_Morphology_DNA_Ch11,:Max.Pixel_Intensity_Bac_Ch07,:Max.Pixel_Intensity_SSC_Ch06,:Std.Dev_AdaptiveErode_BF_Ch01
27430,Snail2_Phago_17_Nuc_processed,95,12.00641172,5.78275056,1.859494468,1.217288332,2.509105214,1.601491235,1.640346896,4.567227687,1.698753038,0.785346212,1.674610985,9.954840023,0,6.399498083,7.094181945,9.042219272,2.367839498,-0.246530237,1.019241248,0.924262692,0.495600806,2.688969171
27430,Snail2_NoBact_4_Nuc_processed,88,12.4866689,5.736950681,1.971669421,1.841148893,2.681320265,1.657180262,1.875953116,4.474950907,1.640476084,0.805429565,1.659553221,10.04510015,0,6.236573103,7.058373249,9.286678677,1.617522001,0.365126849,1.019241248,0,0.622774084,2.726907028
27430,Snail1_NoBact_3_Nuc_processed,38,11.6369838,6.172254634,1.945603914,1.814683392,2.807417627,1.790092852,1.547643603,4.48891319,1.527917858,0.720968701,1.627426934,10.0740194,0,6.445015376,7.120234513,9.197022023,2.195016291,0.468703965,1.019241248,0,0.547162092,2.702398027
27429,Snail5_Ice_14_Nuc_processed,4,0,0.555375116,1.086745459,1.498649434,1.535582665,4.323349148,2.75115208,3.976374113,2.479330523,0,0.600899468,9.733161242,10.33406312,8.806070679,4.147670777,9.327738298,6.999992639,-1.20771365,4.076964992,12.72819249,0.774815547,3.228590164
27429,Snail5_NoBact_7_Nuc_processed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27429,Snail3_Ice_12_Nuc_processed,27,0,0.775297111,1.439746896,1.066354836,1.451854808,2.874815345,2.690285113,4.054298742,1.72685513,0,0.593883555,9.598370707,10.32905445,7.660633942,4.319814694,9.729398787,6.8647561,-0.575447599,4.076964992,11.74330047,0.917765118,3.036483555
27429,Snail4_Ice_13_Nuc_processed,16,0,0.971287536,1.567188425,0.868609418,1.563450837,2.869515474,2.036808973,4.585459892,2.227656586,0,0.522898473,9.620929136,10.56290385,7.836157899,4.474740811,9.63521195,6.95366827,-0.936668431,3.057723744,11.35403001,0.480750538,2.845544722
27429,Snail1_Ice_10_Nuc_processed,13,0,1.004296458,1.550059663,0.905152515,1.714410329,4.02636744,2.580791371,4.250221673,2.533518954,0,0.604829176,9.736233296,10.35148678,8.181369343,4.786672716,9.774907644,6.967026909,-0.624493671,3.057723744,11.83566833,0.634625752,3.139381656
27429,Snail3_EDTA_24_Nuc_processed,12,0,1.065775576,1.374117673,0.960014801,1.070781767,1.860474669,1.899350795,5.446311003,2.044452594,0,0.488017529,9.546348525,10.22999148,8.137602586,4.372628963,9.639548003,6.606304862,-2.293287537,4.076964992,11.01781064,0.677089252,2.784198528
27429,Snail4_NoBact_6_Nuc_processed,2,0,1.429698943,0.812871453,0.875841164,2.408379408,1.547236478,3.73174536,6.308728322,5.702531009,0,0.782604447,10.30706983,10.49622871,9.020107759,4.712024884,10.91520506,7.273817055,0.60421524,3.057723744,19.775945,1.372349348,2.731966511
27429,Snail2_Ice_11_Nuc_processed,13,0,0.924662434,1.523621974,1.258734172,1.117485956,3.282729347,2.687325537,4.328035502,1.826845185,0,0.457453993,10.20295711,10.40637487,8.292334033,4.543004308,10.02311211,6.877429809,-0.654056866,4.076964992,10.11531095,0.777208804,2.96431833
27429,Snail5_Phago_20_Nuc_processed,6,0,0.771996168,1.052301753,0.805572111,1.667918172,3.823102957,2.068107529,4.260026129,1.900848678,0,0.540405915,9.86618622,10.77815037,7.58253409,4.476866082,9.314681427,6.756072972,-0.760966295,4.076964992,11.54130076,0.480986552,2.794118981
27429,Snail4_Phago_19_Nuc_processed,11,0,0.676270294,0.867515927,0.939831379,1.876925021,3.030148388,2.259515116,3.799318412,2.047849809,0,0.700793244,9.703834974,10.64059876,7.933740406,4.590601075,9.062648077,6.502956708,-1.162756932,3.057723744,8.923829314,0.573711744,2.840773046
27429,Snail5_EDTA_26_Nuc_processed,3,0,1.640130822,2.271888206,0.918062416,1.763159202,1.721248196,1.912951114,6.500883037,3.841407994,0,0.298890829,8.808513441,11.15613205,7.812783587,4.812799862,10.06342387,7.193683911,0.260991874,2.038482496,12.37620996,0.827808806,3.377918438
27429,Snail2_EDTA_23_Nuc_processed,3,0,1.014199135,2.089894931,0.982539148,2.51816158,2.848379673,2.262073557,4.5028325,1.92712725,0,0.359114367,9.168555815,10.9653863,8.657204133,4.457392605,9.869353082,7.078523062,-2.167807173,4.076964992,10.71077005,0.6352772,2.628987576
27429,Snail1_EDTA_22_Nuc_processed,3,0,1.860052767,1.573891166,1.041150119,1.076218511,2.046338643,2.615073453,5.751806302,2.040583272,0,0.674514985,10.1399835,10.66932524,7.775532258,5.502306272,10.91734479,6.843325644,0.033382256,2.038482496,14.011741,2.253188902,3.097558295
27429,Snail1_Phago_16_Nuc_processed,4,0,0.802529421,0.779544841,1.251101558,1.871602484,3.398387214,2.81011125,4.404474693,2.985499681,0,0.393940769,9.433320248,9.812591017,9.188081942,4.799590968,9.686218776,6.763847962,-0.924805642,3.057723744,11.6400166,0.93498405,3.086871795
27429,Snail3_NoBact_5_Nuc_processed,4,0,2.485571843,1.451197101,0.907932936,1.161739016,2.949485525,3.825058089,6.354850404,1.692394698,0,0.40373672,10.36864295,11.92444161,8.861022313,4.696524943,11.59593171,7.118975581,-0.53023421,4.076964992,19.71506909,2.298465379,4.049989474
27429,Snail4_EDTA_25_Nuc_processed,3,0,0.619742515,1.178347098,1.19512861,2.984885125,3.869561212,2.812958237,4.012927316,1.733590811,0,0.594797963,10.29437149,10.46023265,6.887988035,4.261160726,9.279036679,6.921388188,-3.347395271,4.076964992,14.48519519,0.716085784,3.303732728
27429,Snail2_Phago_17_Nuc_processed,12,0,0.925075045,1.161125245,1.375282659,1.919637796,3.71682548,2.581595339,4.479609661,2.048686737,0,0.727054163,9.584757353,9.948952072,7.440837562,4.72773535,9.659655885,6.75366961,-1.608167567,3.057723744,12.20609382,1.035834228,2.715791165
27429,Snail2_NoBact_4_Nuc_processed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27429,Snail1_NoBact_3_Nuc_processed,2,0,1.674377579,0.662715515,0.963045299,2.520413859,2.306202833,3.358614012,5.465427532,3.484617843,0,0.45874596,10.18212307,7.917646048,8.342606742,5.480813212,11.36126765,6.071369985,-0.971860719,4.076964992,17.81929431,1.985725988,3.386982422
